#time in s	Single 1(/s)	
10.9	5390	
11	5100	
11.1	5580	
11.2	5480	
11.3	5310	
11.4	5780	
11.5	5660	
11.6	5930	
11.7	5650	
11.8	6040	
11.9	5650	
12	5460	
12.1	6060	
12.2	5500	
12.3	6100	
12.4	5570	
12.5	5820	
12.6	6120	
12.7	5900	
12.8	5460	
12.9	5220	
13	5990	
13.1	5620	
13.2	6180	
13.3	5320	
13.4	5650	
13.5	5240	
13.6	5890	
13.7	5460	
13.8	6100	
13.9	5820	
14	5280	
14.1	6140	
14.2	5690	
14.3	5380	
14.4	5990	
14.5	5650	
14.6	5990	
14.7	5490	
14.8	5340	
14.9	5700	
15	5100	
15.1	5610	
15.2	5140	
15.3	5020	
15.4	5370	
15.5	5480	
15.6	5440	
15.7	5300	
15.8	5510	
15.9	5170	
16	5260	
16.1	5210	
16.2	5610	
16.3	5580	
16.4	5330	
16.5	4910	
16.6	5690	
16.7	5760	
16.8	5690	
16.9	5660	
17	5570	
17.1	5200	
17.2	5250	
17.3	5660	
17.4	5370	
17.5	5260	
17.6	5430	
17.7	5150	
17.8	5360	
17.9	5460	
18	5160	
18.1	5470	
18.2	4860	
18.3	5530	
18.4	4990	
18.5	5030	
18.6	5110	
18.7	5030	
18.8	5320	
18.9	5390	
19	5600	
19.1	5280	
19.2	5620	
19.3	5330	
19.4	5580	
19.5	5520	
19.6	5230	
19.7	5620	
19.8	6000	
19.9	5320	
20	5610	
20.1	6010	
20.2	5820	
20.3	5150	
20.4	4980	
20.5	5530	
20.6	6030	
20.7	5550	
20.8	5650	
