#time in s	Single 1(/s)	
10.5	6210	
10.6	6650	
10.7	6390	
10.8	6370	
10.9	6240	
11	6170	
11.1	6190	
11.2	6240	
11.3	6210	
11.4	6850	
11.5	6080	
11.6	6460	
11.7	5890	
11.8	6460	
11.9	6360	
12	6380	
12.1	6010	
12.2	6510	
12.3	6570	
12.4	6910	
12.5	6290	
12.6	5900	
12.7	6110	
12.8	6230	
12.9	6710	
13	6020	
13.1	6430	
13.2	6040	
13.3	6690	
13.4	6580	
13.5	6520	
13.6	6580	
13.7	7070	
13.8	7070	
13.9	6100	
14	6440	
14.1	6210	
14.2	6550	
14.3	6090	
14.4	6410	
14.5	6210	
14.6	6480	
14.7	6100	
14.8	6130	
14.9	5600	
15	6270	
15.1	6420	
15.2	6160	
15.3	6580	
15.4	6250	
15.5	6260	
15.6	6550	
15.7	6600	
15.8	6560	
15.9	5950	
16	6230	
16.1	5900	
16.2	6260	
16.3	5910	
16.4	6540	
16.5	6240	
16.6	6050	
16.7	6340	
16.8	6600	
16.9	6340	
17	6470	
17.1	6240	
17.2	5760	
17.3	6420	
17.4	6520	
17.5	6400	
17.6	6370	
17.7	6220	
17.8	6080	
17.9	6560	
18	5830	
18.1	6350	
18.2	5720	
18.3	6250	
18.4	6580	
18.5	6570	
18.6	5950	
18.7	6230	
18.8	6290	
18.9	6220	
19	6400	
19.1	6340	
19.2	5950	
19.3	6420	
19.4	5780	
19.5	6160	
19.6	6200	
19.7	5870	
19.8	5930	
19.9	6170	
20	6250	
20.1	5940	
20.2	6580	
20.3	6390	
20.4	6260	
