#time in s	Single 1(/s)	
10.7	7050	
10.8	6600	
10.9	6990	
11	6760	
11.1	7160	
11.2	6970	
11.3	6670	
11.4	6970	
11.5	6800	
11.6	7050	
11.7	7000	
11.8	6500	
11.9	7060	
12	7220	
12.1	6920	
12.2	6930	
12.3	6690	
12.4	6730	
12.5	6550	
12.6	7130	
12.7	7040	
12.8	6640	
12.9	6660	
13	7110	
13.1	6860	
13.2	7030	
13.3	6980	
13.4	6940	
13.5	7200	
13.6	7150	
13.7	6800	
13.8	7190	
13.9	6150	
14	6950	
14.1	6900	
14.2	7120	
14.3	6890	
14.4	6980	
14.5	7120	
14.6	7120	
14.7	6950	
14.8	7070	
14.9	6830	
15	6870	
15.1	6730	
15.2	6910	
15.3	6930	
15.4	7460	
15.5	7070	
15.6	7090	
15.7	6580	
15.8	6930	
15.9	6820	
16	6490	
16.1	7020	
16.2	6870	
16.3	7390	
16.4	6640	
16.5	7190	
16.6	6730	
16.7	7500	
16.8	6620	
16.9	7150	
17	7590	
17.1	6510	
17.2	7150	
17.3	7110	
17.4	7390	
17.5	6620	
17.6	6900	
17.7	6760	
17.8	6610	
17.9	6950	
18	6780	
18.1	6560	
18.2	7010	
18.3	7100	
18.4	6740	
18.5	7320	
18.6	7000	
18.7	6720	
18.8	7190	
18.9	6990	
19	6520	
19.1	6810	
19.2	7100	
19.3	7420	
19.4	6990	
19.5	7380	
19.6	6380	
19.7	6730	
19.8	7010	
19.9	7160	
20	6710	
20.1	6270	
20.2	7140	
20.3	6910	
20.4	7250	
20.5	6710	
20.6	6810	
