#time in s	Single 1(/s)	
10.6	7910	
10.7	8440	
10.8	8470	
10.9	7910	
11	8300	
11.1	8510	
11.2	8000	
11.3	8240	
11.4	8290	
11.5	8200	
11.6	7910	
11.7	7930	
11.8	7890	
11.9	8310	
12	8130	
12.1	8320	
12.2	8310	
12.3	7980	
12.4	7890	
12.5	8100	
12.6	8600	
12.7	8430	
12.8	7990	
12.9	8110	
13	8150	
13.1	8280	
13.2	8330	
13.3	8570	
13.4	8880	
13.5	8840	
13.6	7860	
13.7	7590	
13.8	7910	
13.9	8410	
14	8390	
14.1	8010	
14.2	8230	
14.3	8130	
14.4	8590	
14.5	8220	
14.6	8510	
14.7	8000	
14.8	7900	
14.9	8220	
15	8140	
15.1	8390	
15.2	8510	
15.3	8840	
15.4	7930	
15.5	8130	
15.6	8800	
15.7	8440	
15.8	8310	
15.9	8450	
16	8270	
16.1	8470	
16.2	8930	
16.3	8210	
16.4	8670	
16.5	8190	
16.6	7720	
16.7	7750	
16.8	8080	
16.9	7940	
17	8320	
17.1	7780	
17.2	8080	
17.3	8090	
17.4	7720	
17.5	8280	
17.6	8120	
17.7	8170	
17.8	8320	
17.9	8210	
18	8040	
18.1	8320	
18.2	8660	
18.3	8700	
18.4	7950	
18.5	8370	
18.6	7990	
18.7	8120	
18.8	7980	
18.9	7830	
19	8380	
19.1	8510	
19.2	8130	
19.3	8330	
19.4	8620	
19.5	7880	
19.6	8420	
19.7	8040	
19.8	7750	
19.9	8170	
20	8350	
20.1	8090	
20.2	8260	
20.3	8020	
20.4	8010	
20.5	8030	
