#time in s	Single 1(/s)	
11.3	7870	
11.4	7850	
11.5	8210	
11.6	7830	
11.7	8220	
11.8	8260	
11.9	8450	
12	8240	
12.1	8770	
12.2	8740	
12.3	8090	
12.4	7710	
12.5	7930	
12.6	8680	
12.7	8200	
12.8	8150	
12.9	7950	
13	7970	
13.1	7500	
13.2	7940	
13.3	8100	
13.4	8000	
13.5	7810	
13.6	7570	
13.7	8090	
13.8	8300	
13.9	7970	
14	7660	
14.1	7820	
14.2	7650	
14.3	8410	
14.4	8180	
14.5	8140	
14.6	8140	
14.7	8130	
14.8	7590	
14.9	7720	
15	8090	
15.1	8070	
15.2	8690	
15.3	7830	
15.4	8300	
15.5	7770	
15.6	8260	
15.7	8390	
15.8	8050	
15.9	8460	
16	8480	
16.1	8060	
16.2	7880	
16.3	8050	
16.4	8330	
16.5	8440	
16.6	8290	
16.7	8200	
16.8	7910	
16.9	8030	
17	7850	
17.1	8030	
17.2	7790	
17.3	7400	
17.4	7590	
17.5	7620	
17.6	8210	
17.7	8000	
17.8	8230	
17.9	8510	
18	8100	
18.1	8390	
18.2	8300	
18.3	8230	
18.4	8690	
18.5	8280	
18.6	8230	
18.7	8310	
18.8	8080	
18.9	7950	
19	7850	
19.1	8030	
19.2	7780	
19.3	7700	
19.4	7770	
19.5	7670	
19.6	7710	
19.7	8080	
19.8	8100	
19.9	7640	
20	7910	
20.1	7560	
20.2	8040	
20.3	8070	
20.4	7970	
20.5	8080	
20.6	8300	
20.7	7960	
20.8	7780	
20.9	8160	
21	8300	
21.1	8010	
21.2	7860	
