#time in s	Single 1(/s)	
11	6350	
11.1	6180	
11.2	6130	
11.3	6330	
11.4	6510	
11.5	6050	
11.6	5940	
11.7	6410	
11.8	6140	
11.9	5700	
12	5910	
12.1	6630	
12.2	6630	
12.3	6450	
12.4	6430	
12.5	5900	
12.6	6160	
12.7	6610	
12.8	6520	
12.9	6560	
13	6290	
13.1	6570	
13.2	6650	
13.3	5990	
13.4	6570	
13.5	6020	
13.6	6010	
13.7	6190	
13.8	6490	
13.9	6180	
14	6590	
14.1	6030	
14.2	6470	
14.3	5970	
14.4	5830	
14.5	6160	
14.6	6560	
14.7	6750	
14.8	6360	
14.9	6600	
15	6430	
15.1	6280	
15.2	6450	
15.3	6050	
15.4	6160	
15.5	6330	
15.6	6320	
15.7	5950	
15.8	5980	
15.9	6420	
16	6010	
16.1	6210	
16.2	5940	
16.3	6610	
16.4	6160	
16.5	6690	
16.6	6240	
16.7	6240	
16.8	6830	
16.9	6130	
17	6230	
17.1	5590	
17.2	6180	
17.3	6340	
17.4	5980	
17.5	6390	
17.6	6040	
17.7	6470	
17.8	6420	
17.9	5860	
18	6160	
18.1	5740	
18.2	5760	
18.3	6240	
18.4	5910	
18.5	6140	
18.6	5880	
18.7	6310	
18.8	5640	
18.9	6460	
19	6410	
19.1	6180	
19.2	6020	
19.3	6040	
19.4	6040	
19.5	6290	
19.6	6180	
19.7	5940	
19.8	6060	
19.9	6010	
20	6100	
20.1	6160	
20.2	6640	
20.3	6430	
20.4	5940	
20.5	6030	
20.6	6480	
20.7	6190	
20.8	6330	
20.9	6390	
