#time in s	Single 1(/s)	
10.9	5980	
11	6240	
11.1	6070	
11.2	6720	
11.3	5670	
11.4	5550	
11.5	5890	
11.6	5790	
11.7	5900	
11.8	6120	
11.9	5750	
12	5940	
12.1	6040	
12.2	6660	
12.3	6030	
12.4	6270	
12.5	6360	
12.6	5810	
12.7	6010	
12.8	6070	
12.9	5890	
13	6100	
13.1	5970	
13.2	5920	
13.3	6460	
13.4	5680	
13.5	6100	
13.6	6010	
13.7	6340	
13.8	6280	
13.9	5840	
14	5720	
14.1	6320	
14.2	6280	
14.3	5990	
14.4	5900	
14.5	5970	
14.6	6270	
14.7	5760	
14.8	5980	
14.9	5610	
15	5590	
15.1	5930	
15.2	5910	
15.3	6390	
15.4	5840	
15.5	6420	
15.6	6310	
15.7	5710	
15.8	5900	
15.9	5770	
16	6110	
16.1	6290	
16.2	5570	
16.3	6060	
16.4	6180	
16.5	5770	
16.6	5610	
16.7	6160	
16.8	6240	
16.9	6040	
17	6240	
17.1	6100	
17.2	5910	
17.3	5740	
17.4	5780	
17.5	5950	
17.6	6100	
17.7	5960	
17.8	6010	
17.9	6240	
18	6240	
18.1	5870	
18.2	5930	
18.3	5840	
18.4	6040	
18.5	5980	
18.6	6340	
18.7	6000	
18.8	6090	
18.9	5700	
19	6670	
19.1	6190	
19.2	6150	
19.3	6180	
19.4	5950	
19.5	6490	
19.6	5910	
19.7	6040	
19.8	5650	
19.9	5890	
20	6000	
20.1	5720	
20.2	5860	
20.3	6540	
20.4	5910	
20.5	5370	
20.6	5900	
20.7	6280	
20.8	6530	
