#time in s	Single 1(/s)	
10.9	7080	
11	7650	
11.1	7160	
11.2	8000	
11.3	7690	
11.4	7290	
11.5	7330	
11.6	7350	
11.7	7470	
11.8	7570	
11.9	7310	
12	7100	
12.1	7740	
12.2	7380	
12.3	7480	
12.4	7380	
12.5	7600	
12.6	7360	
12.7	7980	
12.8	7400	
12.9	7670	
13	7370	
13.1	7320	
13.2	8150	
13.3	7220	
13.4	7650	
13.5	7560	
13.6	7330	
13.7	7790	
13.8	7480	
13.9	7660	
14	7780	
14.1	7050	
14.2	7440	
14.3	8110	
14.4	7380	
14.5	7830	
14.6	7280	
14.7	7320	
14.8	7910	
14.9	7640	
15	7580	
15.1	7400	
15.2	7450	
15.3	7470	
15.4	6760	
15.5	7460	
15.6	7690	
15.7	7590	
15.8	7510	
15.9	7370	
16	6990	
16.1	8030	
16.2	7930	
16.3	7270	
16.4	7560	
16.5	7370	
16.6	7170	
16.7	7150	
16.8	7610	
16.9	7340	
17	7230	
17.1	7540	
17.2	7040	
17.3	7850	
17.4	7670	
17.5	7640	
17.6	7310	
17.7	7740	
17.8	7230	
17.9	7550	
18	7230	
18.1	7330	
18.2	7470	
18.3	7780	
18.4	7360	
18.5	6940	
18.6	7440	
18.7	7530	
18.8	7910	
18.9	7930	
19	7540	
19.1	7340	
19.2	7400	
19.3	7530	
19.4	7580	
19.5	7330	
19.6	7220	
19.7	7050	
19.8	7930	
19.9	7650	
20	7380	
20.1	7170	
20.2	7720	
20.3	7370	
20.4	6980	
20.5	7390	
20.6	7600	
20.7	7530	
20.8	8110	
