#time in s	Single 1(/s)	
10.5	9770	
10.6	8690	
10.7	9470	
10.8	9860	
10.9	10090	
11	10180	
11.1	9770	
11.2	9800	
11.3	9000	
11.4	9420	
11.5	9790	
11.6	9530	
11.7	9560	
11.8	9480	
11.9	9580	
12	9730	
12.1	10040	
12.2	9960	
12.3	9320	
12.4	9700	
12.5	9780	
12.6	9590	
12.7	9560	
12.8	9100	
12.9	9030	
13	9230	
13.1	9770	
13.2	9550	
13.3	8990	
13.4	9150	
13.5	9110	
13.6	9410	
13.7	9480	
13.8	9460	
13.9	9510	
14	9300	
14.1	9280	
14.2	9810	
14.3	9280	
14.4	9760	
14.5	9200	
14.6	9660	
14.7	9610	
14.8	9620	
14.9	9290	
15	9370	
15.1	9010	
15.2	9170	
15.3	10000	
15.4	9790	
15.5	8760	
15.6	9590	
15.7	9910	
15.8	9150	
15.9	9640	
16	9340	
16.1	9690	
16.2	9540	
16.3	9270	
16.4	9660	
16.5	9670	
16.6	9780	
16.7	9530	
16.8	9550	
16.9	10210	
17	9190	
17.1	9990	
17.2	10090	
17.3	9430	
17.4	9790	
17.5	10160	
17.6	9730	
17.7	9620	
17.8	10200	
17.9	9510	
18	9590	
18.1	10010	
18.2	9640	
18.3	10520	
18.4	10230	
18.5	9710	
18.6	9720	
18.7	10110	
18.8	9990	
18.9	9380	
19	9190	
19.1	10250	
19.2	9430	
19.3	9760	
19.4	9440	
19.5	9430	
19.6	9870	
19.7	10100	
19.8	9570	
19.9	9580	
20	9150	
20.1	9510	
20.2	9060	
20.3	8820	
20.4	8850	
