#time in s	Single 1(/s)	
10.4	6120	
10.5	6460	
10.6	6180	
10.7	6170	
10.8	6550	
10.9	6890	
11	6990	
11.1	6420	
11.2	6360	
11.3	6860	
11.4	6390	
11.5	6420	
11.6	6640	
11.7	6570	
11.8	7050	
11.9	6550	
12	6510	
12.1	6040	
12.2	6690	
12.3	6280	
12.4	6370	
12.5	6400	
12.6	6730	
12.7	6170	
12.8	5970	
12.9	5990	
13	6310	
13.1	6760	
13.2	6470	
13.3	5930	
13.4	5930	
13.5	6180	
13.6	6100	
13.7	6190	
13.8	6450	
13.9	6130	
14	6020	
14.1	6390	
14.2	6260	
14.3	6090	
14.4	6580	
14.5	6130	
14.6	6370	
14.7	6150	
14.8	6460	
14.9	6040	
15	6290	
15.1	6100	
15.2	5530	
15.3	5980	
15.4	5920	
15.5	5890	
15.6	6060	
15.7	6200	
15.8	6050	
15.9	6030	
16	6170	
16.1	6050	
16.2	5920	
16.3	6700	
16.4	6590	
16.5	6190	
16.6	6430	
16.7	6050	
16.8	6280	
16.9	6610	
17	6560	
17.1	6480	
17.2	6260	
17.3	6410	
17.4	6340	
17.5	6300	
17.6	6110	
17.7	7000	
17.8	6240	
17.9	6020	
18	5630	
18.1	6590	
18.2	6230	
18.3	5910	
18.4	6610	
18.5	6800	
18.6	6170	
18.7	5900	
18.8	5610	
18.9	5820	
19	5280	
19.1	5480	
19.2	5350	
19.3	5480	
19.4	5730	
19.5	6180	
19.6	6420	
19.7	6440	
19.8	6840	
19.9	6450	
20	6370	
20.1	6720	
20.2	6490	
20.3	6460	
