#time in s	Single 1(/s)	
11.5	6490	
11.6	6740	
11.7	6870	
11.8	6940	
11.9	7480	
12	7050	
12.1	6730	
12.2	7190	
12.3	7000	
12.4	7260	
12.5	6810	
12.6	6700	
12.7	7130	
12.8	6730	
12.9	6620	
13	6920	
13.1	7570	
13.2	6760	
13.3	7180	
13.4	7140	
13.5	7260	
13.6	6910	
13.7	6730	
13.8	7150	
13.9	6450	
14	6940	
14.1	6420	
14.2	6980	
14.3	7270	
14.4	7190	
14.5	7080	
14.6	6720	
14.7	6790	
14.8	7060	
14.9	7340	
15	7500	
15.1	6770	
15.2	7010	
15.3	7030	
15.4	7010	
15.5	7030	
15.6	6670	
15.7	7300	
15.8	7020	
15.9	6990	
16	6890	
16.1	6590	
16.2	7050	
16.3	7070	
16.4	6880	
16.5	7510	
16.6	7450	
16.7	7040	
16.8	6990	
16.9	7130	
17	7070	
17.1	7040	
17.2	7300	
17.3	6790	
17.4	7220	
17.5	7060	
17.6	6980	
17.7	6690	
17.8	6990	
17.9	6480	
18	6980	
18.1	6920	
18.2	6880	
18.3	6700	
18.4	6790	
18.5	7100	
18.6	6570	
18.7	7370	
18.8	6930	
18.9	6720	
19	7200	
19.1	6640	
19.2	6780	
19.3	7160	
19.4	7110	
19.5	6610	
19.6	7230	
19.7	6670	
19.8	6980	
19.9	6890	
20	7050	
20.1	6720	
20.2	6770	
20.3	6420	
20.4	6760	
20.5	6880	
20.6	6760	
20.7	6840	
20.8	7180	
20.9	7120	
21	7190	
21.1	7230	
21.2	7170	
21.3	6720	
21.4	6810	
