#time in s	Single 1(/s)	
10.7	4530	
10.8	4650	
10.9	4740	
11	4980	
11.1	5100	
11.2	4460	
11.3	4760	
11.4	5020	
11.5	5240	
11.6	4760	
11.7	4650	
11.8	4890	
11.9	4850	
12	4610	
12.1	4870	
12.2	4700	
12.3	4830	
12.4	4760	
12.5	4510	
12.6	4500	
12.7	4700	
12.8	4560	
12.9	4900	
13	4700	
13.1	4550	
13.2	4510	
13.3	4590	
13.4	4550	
13.5	4850	
13.6	4570	
13.7	4580	
13.8	4470	
13.9	4750	
14	4480	
14.1	4590	
14.2	4430	
14.3	4750	
14.4	4740	
14.5	4500	
14.6	4670	
14.7	4570	
14.8	4570	
14.9	4340	
15	4790	
15.1	4620	
15.2	4760	
15.3	4710	
15.4	4820	
15.5	4900	
15.6	4880	
15.7	4900	
15.8	4890	
15.9	4630	
16	4370	
16.1	4620	
16.2	4700	
16.3	4510	
16.4	4650	
16.5	5150	
16.6	4620	
16.7	4730	
16.8	4610	
16.9	4530	
17	4690	
17.1	4810	
17.2	4590	
17.3	4870	
17.4	4780	
17.5	4460	
17.6	4820	
17.7	4670	
17.8	4500	
17.9	4670	
18	4570	
18.1	4880	
18.2	4410	
18.3	4660	
18.4	4530	
18.5	4580	
18.6	4560	
18.7	4550	
18.8	4820	
18.9	4890	
19	4530	
19.1	4940	
19.2	4730	
19.3	4840	
19.4	4570	
19.5	4370	
19.6	4750	
19.7	5170	
19.8	4560	
19.9	4490	
20	4310	
20.1	4840	
20.2	4820	
20.3	4520	
20.4	4430	
20.5	4690	
20.6	4660	
