#time in s	Single 1(/s)	
11.1	7180	
11.2	7030	
11.3	7240	
11.4	7050	
11.5	6670	
11.6	7550	
11.7	7290	
11.8	7410	
11.9	6930	
12	7270	
12.1	7180	
12.2	7490	
12.3	7260	
12.4	7240	
12.5	7340	
12.6	6970	
12.7	7490	
12.8	7190	
12.9	7160	
13	7470	
13.1	7440	
13.2	7060	
13.3	7080	
13.4	7520	
13.5	7320	
13.6	7160	
13.7	6970	
13.8	7250	
13.9	7460	
14	7610	
14.1	6890	
14.2	7370	
14.3	6630	
14.4	7120	
14.5	7030	
14.6	7180	
14.7	7050	
14.8	7130	
14.9	7030	
15	7270	
15.1	6890	
15.2	7570	
15.3	6870	
15.4	6660	
15.5	7440	
15.6	6940	
15.7	7630	
15.8	7570	
15.9	7010	
16	7310	
16.1	6770	
16.2	7130	
16.3	7190	
16.4	7330	
16.5	7050	
16.6	6980	
16.7	7420	
16.8	7210	
16.9	7000	
17	7130	
17.1	6900	
17.2	7450	
17.3	7180	
17.4	7670	
17.5	6810	
17.6	6990	
17.7	7210	
17.8	6920	
17.9	6930	
18	6820	
18.1	7300	
18.2	6790	
18.3	7560	
18.4	7200	
18.5	7400	
18.6	7100	
18.7	7300	
18.8	7090	
18.9	7290	
19	6490	
19.1	7170	
19.2	7120	
19.3	7190	
19.4	7050	
19.5	7070	
19.6	7060	
19.7	7020	
19.8	6730	
19.9	7370	
20	7320	
20.1	6870	
20.2	7050	
20.3	6660	
20.4	7010	
20.5	7130	
20.6	7190	
20.7	7440	
20.8	7160	
20.9	7180	
21	6990	
