#time in s	Single 1(/s)	
10.6	2760	
10.7	2690	
10.8	2700	
10.9	2900	
11	2730	
11.1	3310	
11.2	2620	
11.3	2830	
11.4	3020	
11.5	2620	
11.6	2850	
11.7	2810	
11.8	2560	
11.9	2620	
12	2700	
12.1	2760	
12.2	2840	
12.3	2950	
12.4	2740	
12.5	2930	
12.6	2790	
12.7	2990	
12.8	3070	
12.9	2800	
13	2790	
13.1	2860	
13.2	3110	
13.3	2910	
13.4	3160	
13.5	3070	
13.6	2770	
13.7	2980	
13.8	2560	
13.9	2820	
14	3140	
14.1	2720	
14.2	2980	
14.3	2650	
14.4	2810	
14.5	2730	
14.6	2680	
14.7	2670	
14.8	2640	
14.9	2850	
15	2710	
15.1	2680	
15.2	3140	
15.3	2920	
15.4	2740	
15.5	2870	
15.6	2580	
15.7	2890	
15.8	2710	
15.9	2930	
16	2980	
16.1	2770	
16.2	2700	
16.3	2760	
16.4	2720	
16.5	2820	
16.6	2690	
16.7	2960	
16.8	2920	
16.9	2850	
17	2760	
17.1	2820	
17.2	3130	
17.3	2820	
17.4	2970	
17.5	2980	
17.6	3110	
17.7	2790	
17.8	2940	
17.9	3000	
18	2800	
18.1	2870	
18.2	2810	
18.3	3000	
18.4	2770	
18.5	2880	
18.6	3120	
18.7	3040	
18.8	2970	
18.9	2840	
19	2890	
19.1	2670	
19.2	2730	
19.3	2420	
19.4	2650	
19.5	2620	
19.6	3060	
19.7	3160	
19.8	2780	
19.9	3180	
20	2900	
20.1	2920	
20.2	2910	
20.3	2770	
20.4	2980	
20.5	2980	
