#time in s	Single 1(/s)	
10.6	5560	
10.7	5510	
10.8	5510	
10.9	5890	
11	5540	
11.1	5540	
11.2	5630	
11.3	5410	
11.4	5640	
11.5	5420	
11.6	5890	
11.7	5070	
11.8	5960	
11.9	5520	
12	5890	
12.1	5370	
12.2	6120	
12.3	5330	
12.4	5110	
12.5	5670	
12.6	5530	
12.7	5420	
12.8	5950	
12.9	5990	
13	5610	
13.1	5490	
13.2	6180	
13.3	6190	
13.4	5640	
13.5	5540	
13.6	6160	
13.7	5650	
13.8	5600	
13.9	5550	
14	5860	
14.1	6100	
14.2	5890	
14.3	5580	
14.4	5410	
14.5	5900	
14.6	5530	
14.7	5100	
14.8	5660	
14.9	5940	
15	5210	
15.1	5460	
15.2	5930	
15.3	5900	
15.4	5450	
15.5	5280	
15.6	5500	
15.7	5230	
15.8	6060	
15.9	5860	
16	5960	
16.1	5640	
16.2	5920	
16.3	5760	
16.4	5650	
16.5	5380	
16.6	5310	
16.7	5560	
16.8	5880	
16.9	5680	
17	5620	
17.1	5480	
17.2	5810	
17.3	5330	
17.4	5370	
17.5	5880	
17.6	5580	
17.7	5470	
17.8	5740	
17.9	5460	
18	5110	
18.1	5340	
18.2	5290	
18.3	5220	
18.4	5790	
18.5	4970	
18.6	5150	
18.7	5340	
18.8	5310	
18.9	5040	
19	5470	
19.1	5270	
19.2	5320	
19.3	5380	
19.4	5210	
19.5	5280	
19.6	5390	
19.7	5430	
19.8	5360	
19.9	5650	
20	5540	
20.1	5380	
20.2	5730	
20.3	5640	
20.4	5520	
20.5	5420	
