#time in s	Single 1(/s)	
12.1	6990	
12.2	7300	
12.3	7150	
12.4	7490	
12.5	6830	
12.6	6830	
12.7	7420	
12.8	7020	
12.9	7650	
13	7660	
13.1	7630	
13.2	7000	
13.3	7650	
13.4	7620	
13.5	7410	
13.6	7130	
13.7	7410	
13.8	7690	
13.9	7340	
14	7560	
14.1	7830	
14.2	7450	
14.3	7380	
14.4	6990	
14.5	7230	
14.6	7030	
14.7	7370	
14.8	7230	
14.9	7190	
15	7440	
15.1	7050	
15.2	7550	
15.3	7220	
15.4	7160	
15.5	7720	
15.6	7060	
15.7	7370	
15.8	7190	
15.9	7720	
16	7310	
16.1	7530	
16.2	7350	
16.3	7350	
16.4	7490	
16.5	7130	
16.6	7210	
16.7	7150	
16.8	7290	
16.9	7150	
17	7230	
17.1	7560	
17.2	7720	
17.3	7540	
17.4	7400	
17.5	7870	
17.6	7050	
17.7	6870	
17.8	7150	
17.9	7340	
18	7030	
18.1	7570	
18.2	7650	
18.3	7380	
18.4	7260	
18.5	7450	
18.6	7520	
18.7	7130	
18.8	7210	
18.9	6560	
19	7170	
19.1	7300	
19.2	7030	
19.3	7940	
19.4	7180	
19.5	7740	
19.6	7170	
19.7	7540	
19.8	7630	
19.9	6830	
20	6770	
20.1	7170	
20.2	7170	
20.3	8010	
20.4	7550	
20.5	6910	
20.6	7980	
20.7	7510	
20.8	7830	
20.9	7100	
21	7140	
21.1	7690	
21.2	7320	
21.3	7440	
21.4	7410	
21.5	7310	
21.6	7240	
21.7	7840	
21.8	6890	
21.9	7590	
22	6950	
