#time in s	Single 1(/s)	
10.8	6740	
10.9	6950	
11	7120	
11.1	6430	
11.2	6800	
11.3	6750	
11.4	6970	
11.5	6870	
11.6	6610	
11.7	6610	
11.8	7120	
11.9	6650	
12	6700	
12.1	6970	
12.2	6750	
12.3	6260	
12.4	7180	
12.5	6980	
12.6	6750	
12.7	6310	
12.8	7360	
12.9	6870	
13	7090	
13.1	6960	
13.2	6930	
13.3	7190	
13.4	6940	
13.5	6300	
13.6	6760	
13.7	6790	
13.8	6730	
13.9	7040	
14	6730	
14.1	6930	
14.2	7060	
14.3	6960	
14.4	7240	
14.5	6950	
14.6	6700	
14.7	6720	
14.8	7300	
14.9	6180	
15	7100	
15.1	7060	
15.2	6570	
15.3	6670	
15.4	6960	
15.5	6920	
15.6	7000	
15.7	6820	
15.8	6970	
15.9	6750	
16	6430	
16.1	7170	
16.2	6790	
16.3	6920	
16.4	7370	
16.5	6670	
16.6	6560	
16.7	6610	
16.8	6860	
16.9	6370	
17	6850	
17.1	7170	
17.2	6430	
17.3	7000	
17.4	6820	
17.5	6820	
17.6	6960	
17.7	6940	
17.8	6660	
17.9	6660	
18	6670	
18.1	6850	
18.2	6480	
18.3	7310	
18.4	6850	
18.5	7150	
18.6	6480	
18.7	6230	
18.8	7030	
18.9	6910	
19	7230	
19.1	6460	
19.2	6740	
19.3	6970	
19.4	6760	
19.5	6780	
19.6	7680	
19.7	6570	
19.8	7030	
19.9	6950	
20	6830	
20.1	6360	
20.2	6710	
20.3	7320	
20.4	6410	
20.5	6810	
20.6	6370	
20.7	7080	
