#time in s	Single 1(/s)	
12.2	8820	
12.3	8170	
12.4	9260	
12.5	8970	
12.6	8740	
12.7	8500	
12.8	8930	
12.9	8410	
13	8670	
13.1	9220	
13.2	8890	
13.3	9150	
13.4	8380	
13.5	9270	
13.6	8730	
13.7	9020	
13.8	8610	
13.9	8630	
14	8880	
14.1	8390	
14.2	9010	
14.3	9560	
14.4	8930	
14.5	9070	
14.6	9130	
14.7	8150	
14.8	8590	
14.9	8490	
15	8710	
15.1	8820	
15.2	8570	
15.3	8170	
15.4	8500	
15.5	8730	
15.6	8970	
15.7	9200	
15.8	8480	
15.9	8620	
16	8510	
16.1	9100	
16.2	9330	
16.3	8650	
16.4	8590	
16.5	9080	
16.6	8090	
16.7	8970	
16.8	8890	
16.9	8400	
17	8720	
17.1	9020	
17.2	8830	
17.3	8700	
17.4	9270	
17.5	8460	
17.6	8630	
17.7	8770	
17.8	8640	
17.9	8800	
18	8920	
18.1	8710	
18.2	8120	
18.3	8770	
18.4	8720	
18.5	9170	
18.6	9050	
18.7	8800	
18.8	9310	
18.9	8920	
19	8910	
19.1	8990	
19.2	8920	
19.3	9060	
19.4	9020	
19.5	8900	
19.6	8670	
19.7	9100	
19.8	8280	
19.9	8820	
20	8910	
20.1	8600	
20.2	8500	
20.3	8630	
20.4	8620	
20.5	8840	
20.6	8600	
20.7	8340	
20.8	9080	
20.9	8870	
21	8460	
21.1	8410	
21.2	8560	
21.3	8540	
21.4	8500	
21.5	8930	
21.6	8670	
21.7	9060	
21.8	8830	
21.9	9030	
22	8890	
22.1	8760	
