#time in s	Single 1(/s)	
12.8	9120	
12.9	9330	
13	9830	
13.1	8880	
13.2	9020	
13.3	9290	
13.4	9350	
13.5	8840	
13.6	9440	
13.7	9150	
13.8	9090	
13.9	9120	
14	9390	
14.1	9710	
14.2	9060	
14.3	9460	
14.4	8740	
14.5	9410	
14.6	8960	
14.7	9180	
14.8	9800	
14.9	8740	
15	9430	
15.1	9490	
15.2	9290	
15.3	9330	
15.4	10020	
15.5	9680	
15.6	9440	
15.7	9850	
15.8	9900	
15.9	9480	
16	10280	
16.1	9430	
16.2	9510	
16.3	9340	
16.4	9440	
16.5	9250	
16.6	9570	
16.7	9750	
16.8	9240	
16.9	9330	
17	9480	
17.1	8860	
17.2	9150	
17.3	9470	
17.4	9530	
17.5	9030	
17.6	8840	
17.7	9170	
17.8	8830	
17.9	9550	
18	9470	
18.1	9520	
18.2	9290	
18.3	9390	
18.4	9030	
18.5	9390	
18.6	9090	
18.7	8790	
18.8	9210	
18.9	9250	
19	8820	
19.1	9000	
19.2	9180	
19.3	9070	
19.4	9250	
19.5	9190	
19.6	8820	
19.7	9490	
19.8	9100	
19.9	9450	
20	9350	
20.1	9580	
20.2	9570	
20.3	9100	
20.4	9380	
20.5	9960	
20.6	9860	
20.7	9670	
20.8	10130	
20.9	9680	
21	9780	
21.1	9570	
21.2	9170	
21.3	9610	
21.4	9830	
21.5	9770	
21.6	8930	
21.7	9900	
21.8	9870	
21.9	9250	
22	9750	
22.1	9010	
22.2	8770	
22.3	9030	
22.4	8200	
22.5	8900	
22.6	8730	
22.7	9200	
